HFB	PA  	ARTNO   	ARTNAME_UNICODE                                   	UNIT 	AVGSALES	SALESMETHOD	RANGECODE1	SRP	BASEONHAND	AVAILABLESTOCK	PRICE1	LENGTH_M	WIDTH_M	HEIGHT_M	VOLUME_M3	WEIGHT_G	LOCPRICE	SLID_H	EXPSALE	DELTYPE	WISHEDDELIVERYMARK	HOMEDELIVERYCODE	AVAILABLEINSTORE	MPQ 	PALQ	ASSQ	FLEX%	MSL	SL	APPLIED_SAFETYSTOCK	QTYGOODSDOM	FAMILYPRICE1	WORKAREA	LEADTIME	CCL         	SSD     	EDS     	AVERAGE_SALES_RECEIPT	FIRECLASS
01 	0111	10495835	VIMLE N fa chaisel GUNNARED gris                  	piece	1,00    	2          	O         	1  	9,00      	9,00          	150   	0,56    	0,38   	0,05    	0.011940 	2320    	0       	621415	1,4    	0      	                  	1               	Yes             	1   	72  	7   	0    	1  	1 	4,1                	0          	0           	058     	1,60    	MAN         	20210401	        	1,0                  	NFR      
01 	0111	10495859	VIMLE fa mód2 HALLARP beige                       	piece	0,40    	2          	O         	1  	4,00      	3,00          	109   	0,56    	0,36   	0,05    	0.011462 	2755    	0       	621615	0,9    	0      	                  	1               	Yes             	1   	64  	3   	0    	1  	4 	2,0                	0          	0           	058     	1,60    	MAN         	20210401	        	1,1                  	NFR      
01 	0111	10496095	VIMLE fa mód3 SAXEMARA negro-azul                 	piece	0,50    	2          	O         	1  	6,00      	6,00          	79    	0,56    	0,38   	0,07    	0.016444 	3650    	0       	411005	0,6    	0      	                  	1               	Yes             	1   	52  	4   	0    	1  	4 	2,0                	0          	0           	077     	1,60    	MAN         	20210701	        	1,0                  	NFR      
01 	0111	10496118	VIMLE fa mód esq HALLARP gris                     	piece	0,10    	2          	O         	1  	3,00      	3,00          	140   	0,56    	0,36   	0,04    	0.010379 	2290    	0       	411510	0,3    	0      	                  	1               	Yes             	1   	72  	3   	0    	1  	4 	2,0                	0          	0           	077     	1,60    	OPT         	20210401	        	1,0                  	NFR      
01 	0111	10496137	VIMLE fa mód 1 HALLARP beige                      	piece	0,10    	2          	O         	1  	3,00      	3,00          	60    	0,56    	0,36   	0,04    	0.008433 	1570    	0       	412515	0,2    	0      	                  	1               	Yes             	1   	88  	3   	0    	1  	4 	2,0                	0          	0           	077     	1,60    	MAN         	20210401	        	1,0                  	NFR      
01 	0111	10496203	VIMLE fa reposacab HALLARP beige                  	piece	0,80    	2          	O         	1  	12,00     	12,00         	20    	0,36    	0,25   	0,02    	0.001663 	255     	0       	412415	0,9    	0      	                  	1               	Yes             	6   	162 	9   	0    	1  	4 	2,0                	0          	0           	077     	1,60    	MAN         	20210401	        	1,6                  	NFR      
01 	0111	10500083	SMEDSTORP struc so2 VIARP beige/marrón            	piece	0,50    	2          	O         	1  	3,00      	3,00          	759   	1,85    	0,80   	0,46    	0.753984 	53200   	0       	950250	0,9    	1      	                  	1               	Yes             	1   	2   	4   	0    	1  	4 	2,0                	0          	0           	076     	1,90    	OPT         	20210701	        	1,0                  	HFR      
01 	0111	10500417	GRÖNLID struc mód2                                	piece	1,80    	2          	O         	1  	14,00     	14,00         	420   	1,44    	0,78   	0,48    	0.586920 	40800   	0       	351900	2,5    	1      	                  	1               	Yes             	2   	2   	4   	0    	1  	1 	4,4                	0          	0           	064     	1,90    	MAN         	20210701	        	1,0                  	NFR      
01 	0111	10500455	GRÖNLID N struc mód chaisel                       	piece	2,40    	2          	O         	1  	12,00     	12,00         	350   	1,42    	0,82   	0,46    	0.563487 	50350   	0       	722900	3,3    	1      	                  	1               	Yes             	2   	2   	2   	0    	1  	1 	6,7                	0          	0           	063     	1,90    	MAN         	20210701	        	1,0                  	NFR      
01 	0111	10500870	GRÖNLID N fa mód 1 INSEROS blanco                 	piece	0,20    	2          	O         	1  	9,00      	9,00          	40    	0,56    	0,36   	0,05    	0.011252 	2576    	0       	411005	0,3    	0      	                  	1               	Yes             	1   	68  	3   	0    	1  	4 	2,0                	0          	0           	077     	1,60    	MAN         	20210701	        	1,1                  	NFR      
01 	0111	10501087	GRÖNLID N fa mód2 INSEROS blanco                  	piece	0,30    	2          	O         	1  	5,00      	5,00          	79    	0,56    	0,36   	0,09    	0.019192 	4332    	0       	411805	1,0    	0      	                  	1               	Yes             	1   	40  	3   	0    	1  	4 	2,2                	0          	0           	077     	1,60    	MAN         	20210701	        	1,0                  	NFR      
01 	0111	10501110	GRÖNLID N fa mód3 LJUNGEN rojo claro              	piece	0,10    	2          	O         	1  	4,00      	3,00          	139   	0,56    	0,38   	0,14    	0.033723 	5000    	0       	780000	0,1    	0      	                  	1               	Yes             	1   	24  	3   	0    	1  	4 	2,0                	0          	0           	066     	1,60    	MAN         	20210701	        	1,0                  	NFR      
01 	0111	10501134	GRÖNLID N fa chaisel LJUNGEN rojo claro           	piece	0,10    	2          	O         	1  	38,00     	38,00         	150   	0,56    	0,38   	0,07    	0.016862 	2660    	0       	901510	0,1    	0      	                  	1               	Yes             	1   	48  	4   	0    	2  	4 	2,0                	0          	0           	055     	1,60    	MAN         	20210701	        	1,0                  	NFR      
01 	0111	10503557	KLIPPAN fa so2 GROSSBOL negro/beige               	piece	0,10    	2          	A         	7  	0,00      	0,00          	80    	0,36    	0,30   	0,09    	0.008131 	1935    	0       	      	0,0    	0      	                  	0               	No              	6   	96  	    	0    	   	5 	0,0                	0          	0           	        	1,60    	DISCONTINUED	20220701	20230101	1,0                  	NFR      
01 	0111	10512236	LINANÄS so 3 VISSLE beige                         	piece	0,50    	2          	O         	1  	8,00      	6,00          	349   	1,83    	0,69   	0,32    	0.436333 	36980   	0       	950700	0,9    	1      	                  	1               	Yes             	3   	3   	3   	0    	1  	4 	2,0                	0          	0           	076     	0,60    	MAN         	20220101	        	1,0                  	NFR      
01 	0111	10518610	SÖRVALLEN módulo 3 TALLMYRA negro/blanco          	piece	1,00    	2          	O         	1  	3,00      	4,00          	899   	1,94    	0,81   	0,64    	1.055978 	61700   	0       	950250	0,5    	1      	                  	1               	Yes             	2   	2   	4   	0    	1  	2 	2,0                	0          	0           	076     	0,60    	OPT         	20221001	        	0,0                  	HFR      
01 	0111	10518993	SÖDERHAMN fn chai FRIDTUNA gris oscuro            	piece	0,20    	2          	O         	1  	5,00      	5,00          	160   	0,56    	0,36   	0,06    	0.013890 	2859    	0       	621205	1,0    	0      	                  	1               	Yes             	1   	56  	4   	0    	1  	1 	3,0                	0          	0           	058     	1,60    	MAN         	20220401	        	1,0                  	NFR      
01 	0111	10519073	SÖDERHAMN fa mód3 GRANSEL natural                 	piece	1,60    	2          	O         	1  	6,00      	6,00          	119   	0,56    	0,38   	0,09    	0.021720 	5300    	0       	621105	1,3    	0      	                  	1               	Yes             	1   	36  	8   	0    	1  	4 	2,0                	0          	0           	058     	1,60    	MAN         	20220401	        	1,1                  	NFR      
01 	0111	10519110	SÖDERHAMN fa mód esq TONERUD gris                 	piece	0,60    	2          	O         	1  	4,00      	4,00          	50    	0,56    	0,38   	0,07    	0.015024 	3420    	0       	620805	0,6    	0      	                  	1               	Yes             	1   	56  	3   	0    	1  	2 	2,0                	0          	0           	058     	1,60    	MAN         	20220401	        	1,0                  	NFR      
01 	0111	10519488	SLATORP so 3 con chaiselongue dcha gris oscuro    	piece	0,30    	2          	O         	1  	8,00      	8,00          	1199  	1,66    	1,03   	0,60    	2.109222 	99700   	0       	950150	0,3    	1      	                  	1               	Yes             	1   	1   	2   	0    	1  	2 	2,0                	0          	0           	060     	2,30    	OPT         	20220701	        	1,0                  	HFR      
01 	0111	10519493	KIVIK N chaislon GRANN/BOMSTAD negro              	piece	0,10    	2          	O         	1  	3,00      	3,00          	500   	1,65    	0,90   	0,70    	0.824780 	48300   	0       	950250	0,2    	1      	                  	1               	Yes             	2   	2   	4   	0    	1  	4 	2,0                	0          	0           	076     	0,60    	MAN         	20220401	        	1,0                  	NFR      
01 	0111	10526907	KIVIK fn so 2 TIBBLEBY beis/gris                  	piece	7,30    	2          	O         	1  	22,00     	18,00         	69    	0,56    	0,36   	0,07    	0.015782 	3615    	0       	862410	5,0    	0      	                  	1               	Yes             	1   	48  	22  	0    	1  	1 	7,0                	0          	0           	054     	1,60    	MAN         	20220401	        	1,3                  	NFR      
01 	0111	10526969	KIVIK fn so 2 KELINGE gris turquesa               	piece	2,20    	2          	O         	1  	14,00     	13,00         	119   	0,56    	0,38   	0,08    	0.019205 	3220    	0       	841310	1,4    	0      	                  	1               	Yes             	1   	40  	8   	0    	2  	4 	2,1                	0          	0           	054     	1,60    	MAN         	20220401	        	1,2                  	NFR      
01 	0111	10539603	JÄTTEBO funda cj reposcab SAMSALA ve am os        	piece	0,00    	2          	O         	1  	12,00     	12,00         	35    	0,36    	0,28   	0,02    	0.001879 	286     	0       	412215	0,2    	0      	                  	1               	Yes             	12  	192 	14  	0    	1  	4 	2,0                	0          	0           	077     	1,60    	MAN         	20230101	        	0,0                  	NFR      
01 	0111	20180118	KIVIK str so 2                                    	piece	0,10    	2          	A         	7  	0,00      	0,00          	330   	1,42    	0,92   	0,48    	0.945750 	59600   	249     	      	0,0    	0      	                  	0               	Yes             	2   	2   	    	0    	   	5 	0,0                	0          	0           	        	0,60    	DISCONTINUED	20100401	20220401	1,6                  	HFR      
01 	0111	20185031	EKTORP NNN str so 3                               	piece	9,80    	2          	O         	1  	58,00     	49,00         	330   	2,03    	0,88   	0,43    	0.857821 	65900   	0       	782400	14,8   	1      	                  	1               	Yes             	2   	2   	6   	0    	3  	1 	23,3               	0          	0           	066     	1,90    	MAN         	20110401	        	1,5                  	NFR      
01 	0111	20223882	SÖDERHAMN struc 3 asto                            	piece	2,60    	2          	O         	1  	36,00     	30,00         	630   	1,90    	0,85   	0,24    	0.439432 	41150   	0       	961800	5,5    	1      	                  	1               	Yes             	1   	5   	8   	0    	1  	1 	10,4               	0          	0           	076     	0,60    	MAN         	20120401	        	1,5                  	HFR      
